Time,Operator,Production Order,Material #,Quantity,Serial #,Leak Rate
2021-06-30 14:43:11.199259,Colin Moore,6030159,5198832,20,,2.8825276069983087e-09
2021-06-30 14:43:11.288754,Colin Moore,6030159,5198832,20,,2.864020830235381e-09
2021-06-30 14:43:11.378523,Colin Moore,6030159,5198832,20,,2.8605420090171446e-09
2021-06-30 14:43:11.468114,Colin Moore,6030159,5198832,20,,2.864566793495206e-09
2021-06-30 14:43:11.558058,Colin Moore,6030159,5198832,20,,2.877691347997509e-09
2021-06-30 14:43:11.648772,Colin Moore,6030159,5198832,20,,2.9238174875680387e-09
2021-06-30 14:43:11.738695,Colin Moore,6030159,5198832,20,,3.0299913954841032e-09
2021-06-30 14:43:11.828205,Colin Moore,6030159,5198832,20,,3.29413832787686e-09
2021-06-30 14:43:11.917924,Colin Moore,6030159,5198832,20,,3.830194323976371e-09
2021-06-30 14:43:12.007982,Colin Moore,6030159,5198832,20,,4.84148631393313e-09
2021-06-30 14:43:12.098143,Colin Moore,6030159,5198832,20,,6.553804496523917e-09
2021-06-30 14:43:12.188099,Colin Moore,6030159,5198832,20,,9.116828713695145e-09
2021-06-30 14:43:12.278035,Colin Moore,6030159,5198832,20,,1.2587738403395017e-08
2021-06-30 14:43:12.367126,Colin Moore,6030159,5198832,20,,1.6466328053753222e-08
2021-06-30 14:43:12.457021,Colin Moore,6030159,5198832,20,,2.0105801407588728e-08
2021-06-30 14:43:12.546554,Colin Moore,6030159,5198832,20,,2.314417925331165e-08
2021-06-30 14:43:12.636493,Colin Moore,6030159,5198832,20,,2.5194600335866837e-08
2021-06-30 14:43:12.726447,Colin Moore,6030159,5198832,20,,2.645573979594965e-08
2021-06-30 14:43:12.816004,Colin Moore,6030159,5198832,20,,2.737863187575975e-08
2021-06-30 14:43:12.905884,Colin Moore,6030159,5198832,20,,2.780734736386648e-08
2021-06-30 14:43:12.995772,Colin Moore,6030159,5198832,20,,2.8449045226629905e-08
2021-06-30 14:43:13.085437,Colin Moore,6030159,5198832,20,,2.891449988152047e-08
2021-06-30 14:43:13.175343,Colin Moore,6030159,5198832,20,,2.9489486634544697e-08
2021-06-30 14:43:13.265239,Colin Moore,6030159,5198832,20,,3.016746852172529e-08
2021-06-30 14:43:13.355187,Colin Moore,6030159,5198832,20,,3.099654986332582e-08
2021-06-30 14:43:13.445159,Colin Moore,6030159,5198832,20,,3.225551077331705e-08
2021-06-30 14:43:13.535701,Colin Moore,6030159,5198832,20,,3.3863379364754544e-08
2021-06-30 14:43:13.625730,Colin Moore,6030159,5198832,20,,3.615910795218809e-08
2021-06-30 14:43:13.715609,Colin Moore,6030159,5198832,20,,3.913132476959699e-08
2021-06-30 14:43:13.805270,Colin Moore,6030159,5198832,20,,4.2465907984899244e-08
2021-06-30 14:43:13.895241,Colin Moore,6030159,5198832,20,,4.6424928998494486e-08
2021-06-30 14:43:13.985121,Colin Moore,6030159,5198832,20,,5.039432632269752e-08
2021-06-30 14:43:14.074855,Colin Moore,6030159,5198832,20,,5.4400080817417304e-08
2021-06-30 14:43:14.164455,Colin Moore,6030159,5198832,20,,5.830702635369609e-08
2021-06-30 14:43:14.254028,Colin Moore,6030159,5198832,20,,6.109273274010917e-08
2021-06-30 14:43:14.343820,Colin Moore,6030159,5198832,20,,6.377280307006523e-08
2021-06-30 14:43:14.433586,Colin Moore,6030159,5198832,20,,6.668962704444561e-08
2021-06-30 14:43:14.523309,Colin Moore,6030159,5198832,20,,6.934895575252569e-08
2021-06-30 14:43:14.613053,Colin Moore,6030159,5198832,20,,7.217929809331153e-08
2021-06-30 14:43:14.703100,Colin Moore,6030159,5198832,20,,7.470360020360477e-08
2021-06-30 14:43:14.793042,Colin Moore,6030159,5198832,20,,7.739988424601448e-08
2021-06-30 14:43:14.882526,Colin Moore,6030159,5198832,20,,8.024943226146922e-08
2021-06-30 14:43:14.972456,Colin Moore,6030159,5198832,20,,8.260750886985466e-08
2021-06-30 14:43:15.062546,Colin Moore,6030159,5198832,20,,8.539370181955956e-08
2021-06-30 14:43:15.152685,Colin Moore,6030159,5198832,20,,8.75276491975424e-08
2021-06-30 14:43:15.242950,Colin Moore,6030159,5198832,20,,8.957786676030857e-08
2021-06-30 14:43:15.332909,Colin Moore,6030159,5198832,20,,9.102522754647166e-08
2021-06-30 14:43:15.423787,Colin Moore,6030159,5198832,20,,9.200753960219591e-08
2021-06-30 14:43:15.513624,Colin Moore,6030159,5198832,20,,9.302176654554774e-08
2021-06-30 14:43:15.603535,Colin Moore,6030159,5198832,20,,9.343103292062984e-08
2021-06-30 14:43:15.693598,Colin Moore,6030159,5198832,20,,9.380009901504023e-08
2021-06-30 14:43:15.784195,Colin Moore,6030159,5198832,20,,9.399599684319273e-08
2021-06-30 14:43:15.873818,Colin Moore,6030159,5198832,20,,9.401844569079556e-08
2021-06-30 14:43:15.963473,Colin Moore,6030159,5198832,20,,9.391457947111145e-08
2021-06-30 14:43:16.052986,Colin Moore,6030159,5198832,20,,9.299350484697414e-08
2021-06-30 14:43:16.142494,Colin Moore,6030159,5198832,20,,9.28822101719775e-08
2021-06-30 14:43:16.231543,Colin Moore,6030159,5198832,20,,9.233491148851557e-08
2021-06-30 14:43:16.322376,Colin Moore,6030159,5198832,20,,9.138771906336171e-08
2021-06-30 14:43:16.412026,Colin Moore,6030159,5198832,20,,9.082360440310706e-08
2021-06-30 14:43:16.502151,Colin Moore,6030159,5198832,20,,9.030320185474183e-08
2021-06-30 14:43:16.591798,Colin Moore,6030159,5198832,20,,8.976678370078571e-08
2021-06-30 14:43:16.681295,Colin Moore,6030159,5198832,20,,8.92169473834892e-08
2021-06-30 14:43:16.770970,Colin Moore,6030159,5198832,20,,8.841403654829905e-08
2021-06-30 14:43:16.860451,Colin Moore,6030159,5198832,20,,8.794939982132271e-08
2021-06-30 14:43:16.949517,Colin Moore,6030159,5198832,20,,8.749183281432727e-08
2021-06-30 14:43:17.037984,Colin Moore,6030159,5198832,20,,8.666892651368778e-08
2021-06-30 14:43:17.124862,Colin Moore,6030159,5198832,20,,8.630981040660564e-08
2021-06-30 14:43:17.211812,Colin Moore,6030159,5198832,20,,8.584376634958545e-08
2021-06-30 14:43:17.298255,Colin Moore,6030159,5198832,20,,8.508527118501463e-08
2021-06-30 14:43:17.384844,Colin Moore,6030159,5198832,20,,8.442484993217544e-08
2021-06-30 14:43:17.471324,Colin Moore,6030159,5198832,20,,8.408457656422278e-08
2021-06-30 14:43:17.557753,Colin Moore,6030159,5198832,20,,8.381550775418278e-08
2021-06-30 14:43:17.644273,Colin Moore,6030159,5198832,20,,8.355524785182341e-08
2021-06-30 14:43:17.730734,Colin Moore,6030159,5198832,20,,8.309216555467957e-08
2021-06-30 14:43:17.819124,Colin Moore,6030159,5198832,20,,8.232429022481383e-08
2021-06-30 14:43:17.908859,Colin Moore,6030159,5198832,20,,8.218265129779573e-08
2021-06-30 14:43:17.998360,Colin Moore,6030159,5198832,20,,8.200205060113546e-08
2021-06-30 14:43:18.087968,Colin Moore,6030159,5198832,20,,8.153318107405155e-08
2021-06-30 14:43:18.177518,Colin Moore,6030159,5198832,20,,8.147099376869003e-08
2021-06-30 14:43:18.267059,Colin Moore,6030159,5198832,20,,8.087457881192975e-08
2021-06-30 14:43:18.356581,Colin Moore,6030159,5198832,20,,8.023569306317453e-08
2021-06-30 14:43:18.446031,Colin Moore,6030159,5198832,20,,7.971943168275059e-08
2021-06-30 14:43:18.535515,Colin Moore,6030159,5198832,20,,7.921081633581122e-08
2021-06-30 14:43:18.624989,Colin Moore,6030159,5198832,20,,7.895436388738479e-08
2021-06-30 14:43:18.714432,Colin Moore,6030159,5198832,20,,7.899427414028413e-08
2021-06-30 14:43:18.803957,Colin Moore,6030159,5198832,20,,7.855700541438886e-08
2021-06-30 14:43:18.893451,Colin Moore,6030159,5198832,20,,7.79786061673505e-08
2021-06-30 14:43:18.982848,Colin Moore,6030159,5198832,20,,7.738831151020525e-08
2021-06-30 14:43:19.072334,Colin Moore,6030159,5198832,20,,7.702293726699373e-08
2021-06-30 14:43:19.161795,Colin Moore,6030159,5198832,20,,7.664710976702576e-08
2021-06-30 14:43:19.251215,Colin Moore,6030159,5198832,20,,7.621002526169941e-08
2021-06-30 14:43:19.340656,Colin Moore,6030159,5198832,20,,7.582340949188306e-08
2021-06-30 14:43:19.430150,Colin Moore,6030159,5198832,20,,7.588915880260038e-08
2021-06-30 14:43:19.519921,Colin Moore,6030159,5198832,20,,7.531962795367921e-08
2021-06-30 14:43:19.609383,Colin Moore,6030159,5198832,20,,7.542310961526439e-08
2021-06-30 14:43:19.698894,Colin Moore,6030159,5198832,20,,7.522555318324755e-08
2021-06-30 14:43:19.788325,Colin Moore,6030159,5198832,20,,7.455216231849718e-08
2021-06-30 14:43:19.878008,Colin Moore,6030159,5198832,20,,7.396857957745334e-08
2021-06-30 14:43:19.967505,Colin Moore,6030159,5198832,20,,7.356576330370387e-08
2021-06-30 14:43:20.057088,Colin Moore,6030159,5198832,20,,7.3288592293914e-08
2021-06-30 14:43:20.146639,Colin Moore,6030159,5198832,20,,7.328342705936523e-08
2021-06-30 14:43:20.236050,Colin Moore,6030159,5198832,20,,7.256369972000108e-08
2021-06-30 14:43:20.325453,Colin Moore,6030159,5198832,20,,7.224487688123715e-08
2021-06-30 14:43:20.414856,Colin Moore,6030159,5198832,20,,7.207817478713005e-08
2021-06-30 14:43:20.504227,Colin Moore,6030159,5198832,20,,7.166394668801086e-08
2021-06-30 14:43:20.593638,Colin Moore,6030159,5198832,20,,7.106856733116788e-08
2021-06-30 14:43:20.683213,Colin Moore,6030159,5198832,20,,7.056621802132246e-08
2021-06-30 14:43:20.772630,Colin Moore,6030159,5198832,20,,7.014271172421692e-08
2021-06-30 14:43:20.861716,Colin Moore,6030159,5198832,20,,6.988348982102029e-08
2021-06-30 14:43:20.950815,Colin Moore,6030159,5198832,20,,6.939711688848755e-08
2021-06-30 14:43:21.039990,Colin Moore,6030159,5198832,20,,6.891472842981369e-08
2021-06-30 14:43:21.129388,Colin Moore,6030159,5198832,20,,6.860098996546826e-08
2021-06-30 14:43:21.218425,Colin Moore,6030159,5198832,20,,6.832059654448544e-08
2021-06-30 14:43:21.307643,Colin Moore,6030159,5198832,20,,6.796739894623196e-08
2021-06-30 14:43:21.399181,Colin Moore,6030159,5198832,20,,6.7789607742087e-08
2021-06-30 14:43:21.489131,Colin Moore,6030159,5198832,20,,6.707637953374338e-08
2021-06-30 14:43:21.578221,Colin Moore,6030159,5198832,20,,6.685559123362259e-08
2021-06-30 14:43:21.667392,Colin Moore,6030159,5198832,20,,6.659998828966785e-08
2021-06-30 14:43:21.756846,Colin Moore,6030159,5198832,20,,6.628110555428194e-08
2021-06-30 14:43:21.845983,Colin Moore,6030159,5198832,20,,6.596131968323881e-08
2021-06-30 14:43:21.935176,Colin Moore,6030159,5198832,20,,6.543772440666654e-08
2021-06-30 14:43:22.024393,Colin Moore,6030159,5198832,20,,6.50319251590804e-08
2021-06-30 14:43:22.113529,Colin Moore,6030159,5198832,20,,6.491412953732043e-08
2021-06-30 14:43:22.202730,Colin Moore,6030159,5198832,20,,4.819412516410729e-08
2021-06-30 14:43:22.291924,Colin Moore,6030159,5198832,20,,6.398395995798222e-08
2021-06-30 14:43:22.381451,Colin Moore,6030159,5198832,20,,6.385133540983024e-08
2021-06-30 14:43:22.470835,Colin Moore,6030159,5198832,20,,6.340472932018102e-08
2021-06-30 14:43:22.560218,Colin Moore,6030159,5198832,20,,6.320510176793514e-08
2021-06-30 14:43:22.649572,Colin Moore,6030159,5198832,20,,6.285888469756432e-08
2021-06-30 14:43:22.738991,Colin Moore,6030159,5198832,20,,6.239718603979099e-08
2021-06-30 14:43:22.828381,Colin Moore,6030159,5198832,20,,6.211962055866648e-08
2021-06-30 14:43:22.917967,Colin Moore,6030159,5198832,20,,6.1929015221528e-08
2021-06-30 14:43:23.007417,Colin Moore,6030159,5198832,20,,6.176341738777444e-08
2021-06-30 14:43:23.096895,Colin Moore,6030159,5198832,20,,6.115441922190863e-08
2021-06-30 14:43:23.186350,Colin Moore,6030159,5198832,20,,6.045709804973522e-08
2021-06-30 14:43:23.275754,Colin Moore,6030159,5198832,20,,6.029653659221174e-08
2021-06-30 14:43:23.365160,Colin Moore,6030159,5198832,20,,6.006617025162765e-08
2021-06-30 14:43:23.454551,Colin Moore,6030159,5198832,20,,5.976033582160253e-08
2021-06-30 14:43:23.543953,Colin Moore,6030159,5198832,20,,5.941830566019817e-08
2021-06-30 14:43:23.633417,Colin Moore,6030159,5198832,20,,5.8928593329932386e-08
2021-06-30 14:43:23.722797,Colin Moore,6030159,5198832,20,,5.852439831955976e-08
2021-06-30 14:43:23.812343,Colin Moore,6030159,5198832,20,,5.820839378540872e-08
2021-06-30 14:43:23.901716,Colin Moore,6030159,5198832,20,,5.7794814115145635e-08
2021-06-30 14:43:23.991116,Colin Moore,6030159,5198832,20,,5.769279437067122e-08
2021-06-30 14:43:24.080522,Colin Moore,6030159,5198832,20,,5.759729098371633e-08
2021-06-30 14:43:24.169875,Colin Moore,6030159,5198832,20,,5.7002654717456136e-08
2021-06-30 14:43:24.260169,Colin Moore,6030159,5198832,20,,5.667879460859546e-08
2021-06-30 14:43:24.351718,Colin Moore,6030159,5198832,20,,5.633795030751637e-08
2021-06-30 14:43:24.441103,Colin Moore,6030159,5198832,20,,5.589829840744699e-08
2021-06-30 14:43:24.530949,Colin Moore,6030159,5198832,20,,5.570822027642793e-08
2021-06-30 14:43:24.620351,Colin Moore,6030159,5198832,20,,5.517288029992274e-08
2021-06-30 14:43:24.709847,Colin Moore,6030159,5198832,20,,5.491469870224831e-08
2021-06-30 14:43:24.799299,Colin Moore,6030159,5198832,20,,5.4865413264842465e-08
2021-06-30 14:43:24.889539,Colin Moore,6030159,5198832,20,,5.43744353117837e-08
2021-06-30 14:43:24.979161,Colin Moore,6030159,5198832,20,,5.4074875488965415e-08
2021-06-30 14:43:25.068643,Colin Moore,6030159,5198832,20,,5.364739724049232e-08
2021-06-30 14:43:25.158046,Colin Moore,6030159,5198832,20,,5.3455246437428206e-08
2021-06-30 14:43:25.247498,Colin Moore,6030159,5198832,20,,5.3155621277707036e-08
2021-06-30 14:43:25.337078,Colin Moore,6030159,5198832,20,,5.262868790521143e-08
2021-06-30 14:43:25.426499,Colin Moore,6030159,5198832,20,,5.255155137107106e-08
2021-06-30 14:43:25.515907,Colin Moore,6030159,5198832,20,,5.224121804243024e-08
2021-06-30 14:43:25.605546,Colin Moore,6030159,5198832,20,,5.187056654563076e-08
2021-06-30 14:43:25.694046,Colin Moore,6030159,5198832,20,,5.168740235477897e-08
2021-06-30 14:43:25.784648,Colin Moore,6030159,5198832,20,,5.132561086715868e-08
2021-06-30 14:43:25.874062,Colin Moore,6030159,5198832,20,,5.116833539608792e-08
2021-06-30 14:43:25.962564,Colin Moore,6030159,5198832,20,,5.112721493963381e-08
2021-06-30 14:43:26.051070,Colin Moore,6030159,5198832,20,,5.063176396848583e-08
2021-06-30 14:43:26.139621,Colin Moore,6030159,5198832,20,,5.0366795151701385e-08
2021-06-30 14:43:26.229106,Colin Moore,6030159,5198832,20,,5.0242535250341e-08
2021-06-30 14:43:26.318581,Colin Moore,6030159,5198832,20,,5.3873393549350026e-08
2021-06-30 14:43:26.408042,Colin Moore,6030159,5198832,20,,8.463462655686659e-08
2021-06-30 14:43:26.498346,Colin Moore,6030159,5198832,20,,2.0911059584668102e-07
2021-06-30 14:43:26.586564,Colin Moore,6030159,5198832,20,,4.4151684147693686e-07
2021-06-30 14:43:26.675013,Colin Moore,6030159,5198832,20,,6.453122897044584e-07
2021-06-30 14:43:26.763714,Colin Moore,6030159,5198832,20,,7.744125070293769e-07
2021-06-30 14:43:26.853142,Colin Moore,6030159,5198832,20,,8.688121057348814e-07
2021-06-30 14:43:26.941896,Colin Moore,6030159,5198832,20,,9.488954506530054e-07
2021-06-30 14:43:27.029106,Colin Moore,6030159,5198832,20,,1.0255876625129592e-06
2021-06-30 14:43:27.115364,Colin Moore,6030159,5198832,20,,1.1007649552014093e-06
2021-06-30 14:43:27.201716,Colin Moore,6030159,5198832,20,,1.1800920318586535e-06
2021-06-30 14:43:27.288193,Colin Moore,6030159,5198832,20,,1.247376662070282e-06
2021-06-30 14:43:27.374633,Colin Moore,6030159,5198832,20,,1.2944144332021628e-06
2021-06-30 14:43:27.460960,Colin Moore,6030159,5198832,20,,1.3214347102294139e-06
2021-06-30 14:43:27.547232,Colin Moore,6030159,5198832,20,,1.3379225705349151e-06
2021-06-30 14:43:27.633635,Colin Moore,6030159,5198832,20,,1.3404404911299121e-06
2021-06-30 14:43:27.724199,Colin Moore,6030159,5198832,20,,1.344852453685573e-06
2021-06-30 14:43:27.814760,Colin Moore,6030159,5198832,20,,1.3430184728469897e-06
2021-06-30 14:43:27.904376,Colin Moore,6030159,5198832,20,,1.3358588493407915e-06
2021-06-30 14:43:27.994156,Colin Moore,6030159,5198832,20,,1.330900450806187e-06
2021-06-30 14:43:28.083639,Colin Moore,6030159,5198832,20,,1.3211493950881893e-06
2021-06-30 14:43:28.174258,Colin Moore,6030159,5198832,20,,1.3124345721434713e-06
2021-06-30 14:43:28.264291,Colin Moore,6030159,5198832,20,,1.3064967878034376e-06
2021-06-30 14:43:28.354195,Colin Moore,6030159,5198832,20,,1.2948791946460344e-06
2021-06-30 14:43:28.443770,Colin Moore,6030159,5198832,20,,1.2848534215816004e-06
2021-06-30 14:43:28.534009,Colin Moore,6030159,5198832,20,,1.2720334839200485e-06
2021-06-30 14:43:28.623821,Colin Moore,6030159,5198832,20,,1.2601808808644328e-06
2021-06-30 14:43:28.713754,Colin Moore,6030159,5198832,20,,1.252218215682044e-06
2021-06-30 14:43:28.803464,Colin Moore,6030159,5198832,20,,1.2374171066146378e-06
2021-06-30 14:43:28.893160,Colin Moore,6030159,5198832,20,,1.2253939051518158e-06
2021-06-30 14:43:28.983092,Colin Moore,6030159,5198832,20,,1.2147481435268043e-06
2021-06-30 14:43:29.072769,Colin Moore,6030159,5198832,20,,1.2021458834349762e-06
2021-06-30 14:43:29.162730,Colin Moore,6030159,5198832,20,,1.1912033428284143e-06
2021-06-30 14:43:29.252309,Colin Moore,6030159,5198832,20,,1.1751733751379908e-06
2021-06-30 14:43:29.341850,Colin Moore,6030159,5198832,20,,1.1649114915205313e-06
2021-06-30 14:43:29.431675,Colin Moore,6030159,5198832,20,,1.1535284760866237e-06
2021-06-30 14:43:29.521348,Colin Moore,6030159,5198832,20,,1.1368139422683422e-06
2021-06-30 14:43:29.611277,Colin Moore,6030159,5198832,20,,1.1300500743515228e-06
2021-06-30 14:43:29.701114,Colin Moore,6030159,5198832,20,,1.1154390250169065e-06
2021-06-30 14:43:29.790696,Colin Moore,6030159,5198832,20,,1.106201633854742e-06
2021-06-30 14:43:29.880678,Colin Moore,6030159,5198832,20,,1.0975410829180245e-06
2021-06-30 14:43:29.970629,Colin Moore,6030159,5198832,20,,1.0846279531428509e-06
2021-06-30 14:43:30.061248,Colin Moore,6030159,5198832,20,,1.0770984291011213e-06
2021-06-30 14:43:30.151255,Colin Moore,6030159,5198832,20,,1.066530622429652e-06
2021-06-30 14:43:30.241279,Colin Moore,6030159,5198832,20,,1.0555273655320163e-06
2021-06-30 14:43:30.330790,Colin Moore,6030159,5198832,20,,1.0481550479492117e-06
2021-06-30 14:43:30.419688,Colin Moore,6030159,5198832,20,,1.0388882361619072e-06
2021-06-30 14:43:30.509315,Colin Moore,6030159,5198832,20,,1.02786348719661e-06
2021-06-30 14:43:30.599398,Colin Moore,6030159,5198832,20,,1.0175652538439528e-06
2021-06-30 14:43:30.689777,Colin Moore,6030159,5198832,20,,1.0055737894519017e-06
2021-06-30 14:43:30.780109,Colin Moore,6030159,5198832,20,,1.000760656496077e-06
2021-06-30 14:43:30.870084,Colin Moore,6030159,5198832,20,,9.91340870264122e-07
2021-06-30 14:43:30.960072,Colin Moore,6030159,5198832,20,,9.82871101511864e-07
2021-06-30 14:43:31.050038,Colin Moore,6030159,5198832,20,,9.71412531777023e-07
2021-06-30 14:43:31.140192,Colin Moore,6030159,5198832,20,,9.637023784611793e-07
2021-06-30 14:43:31.228563,Colin Moore,6030159,5198832,20,,9.562023408392469e-07
2021-06-30 14:43:31.317176,Colin Moore,6030159,5198832,20,,9.454931695171425e-07
2021-06-30 14:43:31.406210,Colin Moore,6030159,5198832,20,,9.377420436814545e-07
2021-06-30 14:43:31.494687,Colin Moore,6030159,5198832,20,,9.311731059425569e-07
2021-06-30 14:43:31.583729,Colin Moore,6030159,5198832,20,,9.249046631385355e-07
2021-06-30 14:43:31.673856,Colin Moore,6030159,5198832,20,,9.160998481593582e-07
2021-06-30 14:43:31.762239,Colin Moore,6030159,5198832,20,,9.065381807586082e-07
2021-06-30 14:43:31.850782,Colin Moore,6030159,5198832,20,,8.974376289156569e-07
2021-06-30 14:43:31.939401,Colin Moore,6030159,5198832,20,,8.901636692578033e-07
2021-06-30 14:43:32.027962,Colin Moore,6030159,5198832,20,,8.830364145940541e-07
2021-06-30 14:43:32.117513,Colin Moore,6030159,5198832,20,,8.763193971730382e-07
2021-06-30 14:43:32.206444,Colin Moore,6030159,5198832,20,,8.679285588928161e-07
2021-06-30 14:43:32.295164,Colin Moore,6030159,5198832,20,,8.603183682525965e-07
2021-06-30 14:43:32.383990,Colin Moore,6030159,5198832,20,,8.523782568348736e-07
2021-06-30 14:43:32.472677,Colin Moore,6030159,5198832,20,,8.453721904760741e-07
2021-06-30 14:43:32.561405,Colin Moore,6030159,5198832,20,,8.384870668459044e-07
2021-06-30 14:43:32.650130,Colin Moore,6030159,5198832,20,,8.311222286775784e-07
2021-06-30 14:43:32.738946,Colin Moore,6030159,5198832,20,,8.253447071503782e-07
2021-06-30 14:43:32.828979,Colin Moore,6030159,5198832,20,,8.178473725530504e-07
2021-06-30 14:43:32.917855,Colin Moore,6030159,5198832,20,,8.12755165815989e-07
2021-06-30 14:43:33.006750,Colin Moore,6030159,5198832,20,,8.043030181701087e-07
2021-06-30 14:43:33.095595,Colin Moore,6030159,5198832,20,,8.002899583472239e-07
2021-06-30 14:43:33.184193,Colin Moore,6030159,5198832,20,,7.947637270101625e-07
2021-06-30 14:43:33.273150,Colin Moore,6030159,5198832,20,,7.877938472055023e-07
2021-06-30 14:43:33.361763,Colin Moore,6030159,5198832,20,,7.806435285674425e-07
2021-06-30 14:43:33.450382,Colin Moore,6030159,5198832,20,,7.709697944792122e-07
2021-06-30 14:43:33.539437,Colin Moore,6030159,5198832,20,,7.654048100049679e-07
2021-06-30 14:43:33.628126,Colin Moore,6030159,5198832,20,,7.603021620036231e-07
2021-06-30 14:43:33.717122,Colin Moore,6030159,5198832,20,,7.531528906868062e-07
2021-06-30 14:43:33.805936,Colin Moore,6030159,5198832,20,,7.47762235159136e-07
2021-06-30 14:43:33.894733,Colin Moore,6030159,5198832,20,,7.41612744348844e-07
2021-06-30 14:43:33.983341,Colin Moore,6030159,5198832,20,,7.366636977429544e-07
2021-06-30 14:43:34.071865,Colin Moore,6030159,5198832,20,,7.31728819186493e-07
2021-06-30 14:43:34.161127,Colin Moore,6030159,5198832,20,,7.258663185961047e-07
2021-06-30 14:43:34.250113,Colin Moore,6030159,5198832,20,,7.204283408456157e-07
2021-06-30 14:43:34.338783,Colin Moore,6030159,5198832,20,,7.142325707052556e-07
2021-06-30 14:43:34.427489,Colin Moore,6030159,5198832,20,,7.099194024063589e-07
2021-06-30 14:43:34.517127,Colin Moore,6030159,5198832,20,,7.044765884540252e-07
2021-06-30 14:43:34.606257,Colin Moore,6030159,5198832,20,,6.991918780607871e-07
2021-06-30 14:43:34.695142,Colin Moore,6030159,5198832,20,,6.932973852576777e-07
2021-06-30 14:43:34.784151,Colin Moore,6030159,5198832,20,,6.880135665565077e-07
2021-06-30 14:43:34.872988,Colin Moore,6030159,5198832,20,,6.831976623233783e-07
2021-06-30 14:43:34.961680,Colin Moore,6030159,5198832,20,,6.766203033007629e-07
2021-06-30 14:43:35.050158,Colin Moore,6030159,5198832,20,,6.720222023412247e-07
2021-06-30 14:43:35.139059,Colin Moore,6030159,5198832,20,,6.6658772727214e-07
2021-06-30 14:43:35.228856,Colin Moore,6030159,5198832,20,,6.627027661827949e-07
2021-06-30 14:43:35.317658,Colin Moore,6030159,5198832,20,,6.558916294238673e-07
2021-06-30 14:43:35.406504,Colin Moore,6030159,5198832,20,,6.519788332697763e-07
2021-06-30 14:43:35.495090,Colin Moore,6030159,5198832,20,,6.474102411374896e-07
2021-06-30 14:43:35.583924,Colin Moore,6030159,5198832,20,,6.414893705434248e-07
2021-06-30 14:43:35.672266,Colin Moore,6030159,5198832,20,,4.794446590623994e-07
2021-06-30 14:43:35.761510,Colin Moore,6030159,5198832,20,,6.343052041792153e-07
2021-06-30 14:43:35.851083,Colin Moore,6030159,5198832,20,,6.280787257261912e-07
2021-06-30 14:43:35.940871,Colin Moore,6030159,5198832,20,,6.24766016116654e-07
2021-06-30 14:43:36.031533,Colin Moore,6030159,5198832,20,,6.206550315858429e-07
2021-06-30 14:43:36.122076,Colin Moore,6030159,5198832,20,,6.148121671533201e-07
2021-06-30 14:43:36.211619,Colin Moore,6030159,5198832,20,,6.095609129381677e-07
2021-06-30 14:43:36.301435,Colin Moore,6030159,5198832,20,,6.036644230308015e-07
2021-06-30 14:43:36.391335,Colin Moore,6030159,5198832,20,,6.00559846422478e-07
2021-06-30 14:43:36.481069,Colin Moore,6030159,5198832,20,,5.97207941270784e-07
2021-06-30 14:43:36.570833,Colin Moore,6030159,5198832,20,,5.927308521537873e-07
2021-06-30 14:43:36.660565,Colin Moore,6030159,5198832,20,,5.886209113796439e-07
2021-06-30 14:43:36.750381,Colin Moore,6030159,5198832,20,,5.838332338151104e-07
2021-06-30 14:43:36.839936,Colin Moore,6030159,5198832,20,,5.801278519644148e-07
2021-06-30 14:43:36.930045,Colin Moore,6030159,5198832,20,,5.77669774342294e-07
2021-06-30 14:43:37.018353,Colin Moore,6030159,5198832,20,,5.723924686216014e-07
2021-06-30 14:43:37.104904,Colin Moore,6030159,5198832,20,,5.676784719332897e-07
2021-06-30 14:43:37.191372,Colin Moore,6030159,5198832,20,,5.651747477696179e-07
2021-06-30 14:43:37.277925,Colin Moore,6030159,5198832,20,,5.613447479679476e-07
2021-06-30 14:43:37.366494,Colin Moore,6030159,5198832,20,,5.570305686173512e-07
2021-06-30 14:43:37.452980,Colin Moore,6030159,5198832,20,,5.508767453835021e-07
2021-06-30 14:43:37.540120,Colin Moore,6030159,5198832,20,,5.486385186534374e-07
2021-06-30 14:43:37.626447,Colin Moore,6030159,5198832,20,,5.469274341038939e-07
2021-06-30 14:43:37.712773,Colin Moore,6030159,5198832,20,,5.433461097382013e-07
2021-06-30 14:43:37.802928,Colin Moore,6030159,5198832,20,,5.376202064721051e-07
2021-06-30 14:43:37.894686,Colin Moore,6030159,5198832,20,,5.343515288316477e-07
2021-06-30 14:43:37.984224,Colin Moore,6030159,5198832,20,,5.299023686089244e-07
2021-06-30 14:43:38.074104,Colin Moore,6030159,5198832,20,,5.257918703912742e-07
2021-06-30 14:43:38.163524,Colin Moore,6030159,5198832,20,,5.245062334880355e-07
2021-06-30 14:43:38.253196,Colin Moore,6030159,5198832,20,,5.200250938183305e-07
2021-06-30 14:43:38.343144,Colin Moore,6030159,5198832,20,,5.17568694617932e-07
2021-06-30 14:43:38.432713,Colin Moore,6030159,5198832,20,,5.136312325313241e-07
2021-06-30 14:43:38.522289,Colin Moore,6030159,5198832,20,,5.094714492464072e-07
2021-06-30 14:43:38.612121,Colin Moore,6030159,5198832,20,,5.050818033913845e-07
2021-06-30 14:43:38.702382,Colin Moore,6030159,5198832,20,,5.017599327059662e-07
